logged_at,route,id,frame_index,timestamp,visibility,nose_x,nose_y,nose_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,brightness,baseline_signature,baseline_brightness,z_threshold,shoulder_threshold,round_shoulder_ratio,round_shoulder_z_threshold,dark_mode,dark_abs_threshold,dark_relative_ratio
2026-05-13T06:08:00.191Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,5,2026-05-13T06:07:56.189Z,0.996844,0.702026,0.64101,-0.077514,0.745698,0.594439,-0.030935,0.624478,0.586051,-0.04444,0.80679,0.821796,-0.007883,0.492904,0.792152,-0.025925,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:00.191Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,6,2026-05-13T06:07:57.191Z,0.996947,0.731571,0.639613,-0.076958,0.766523,0.597208,-0.031644,0.654401,0.584863,-0.045406,0.816736,0.83086,-0.007514,0.508308,0.777851,-0.026322,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:00.191Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,7,2026-05-13T06:07:58.189Z,0.997072,0.705274,0.640478,-0.105305,0.766885,0.597134,-0.065229,0.64152,0.580121,-0.069051,0.832871,0.822248,-0.041525,0.508474,0.776868,-0.040927,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:00.191Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,8,2026-05-13T06:07:59.191Z,0.997241,0.705272,0.640245,-0.093929,0.768186,0.603886,-0.053885,0.64408,0.579413,-0.054648,0.836763,0.821915,-0.033566,0.51442,0.769964,-0.026297,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:00.191Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,9,2026-05-13T06:08:00.183Z,0.997356,0.701423,0.648511,-0.081162,0.755663,0.609253,-0.044075,0.648972,0.58538,-0.044959,0.835666,0.808412,-0.028735,0.525743,0.766419,-0.02235,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:01.211Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,0,2026-05-13T06:07:52.188Z,0.99743,0.569361,0.595914,-0.091791,0.625129,0.520105,-0.052894,0.49959,0.549571,-0.051636,0.749691,0.721901,-0.029295,0.409625,0.743748,-0.034239,125,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:01.211Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,1,2026-05-13T06:07:53.189Z,0.997464,0.624456,0.545238,-0.104022,0.682331,0.52159,-0.057019,0.560369,0.513261,-0.069247,0.782109,0.79195,-0.027169,0.428048,0.749509,-0.048022,129,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:01.211Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,2,2026-05-13T06:07:54.194Z,0.996914,0.589916,0.60079,-0.071917,0.650648,0.583899,-0.025629,0.531039,0.585329,-0.03317,0.755061,0.840313,-0.008016,0.431723,0.83106,-0.02328,137,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:01.211Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,3,2026-05-13T06:07:55.192Z,0.996781,0.660521,0.632628,-0.104177,0.701373,0.586184,-0.059692,0.592027,0.586938,-0.063666,0.793976,0.836201,-0.03382,0.463602,0.809706,-0.039197,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:01.211Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,4,2026-05-13T06:07:56.189Z,0.996844,0.702026,0.64101,-0.077514,0.745698,0.594439,-0.030935,0.624478,0.586051,-0.04444,0.80679,0.821796,-0.007883,0.492904,0.792152,-0.025925,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:01.211Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,5,2026-05-13T06:07:57.191Z,0.996947,0.731571,0.639613,-0.076958,0.766523,0.597208,-0.031644,0.654401,0.584863,-0.045406,0.816736,0.83086,-0.007514,0.508308,0.777851,-0.026322,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:01.211Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,6,2026-05-13T06:07:58.189Z,0.997072,0.705274,0.640478,-0.105305,0.766885,0.597134,-0.065229,0.64152,0.580121,-0.069051,0.832871,0.822248,-0.041525,0.508474,0.776868,-0.040927,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:01.211Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,7,2026-05-13T06:07:59.191Z,0.997241,0.705272,0.640245,-0.093929,0.768186,0.603886,-0.053885,0.64408,0.579413,-0.054648,0.836763,0.821915,-0.033566,0.51442,0.769964,-0.026297,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:01.211Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,8,2026-05-13T06:08:00.183Z,0.997356,0.701423,0.648511,-0.081162,0.755663,0.609253,-0.044075,0.648972,0.58538,-0.044959,0.835666,0.808412,-0.028735,0.525743,0.766419,-0.02235,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:01.211Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,9,2026-05-13T06:08:01.199Z,0.997293,0.697283,0.646093,-0.10069,0.771861,0.606358,-0.065215,0.64931,0.584245,-0.060248,0.859033,0.810224,-0.049971,0.534068,0.755101,-0.0331,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:02.204Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,0,2026-05-13T06:07:53.189Z,0.997464,0.624456,0.545238,-0.104022,0.682331,0.52159,-0.057019,0.560369,0.513261,-0.069247,0.782109,0.79195,-0.027169,0.428048,0.749509,-0.048022,129,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:02.204Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,1,2026-05-13T06:07:54.194Z,0.996914,0.589916,0.60079,-0.071917,0.650648,0.583899,-0.025629,0.531039,0.585329,-0.03317,0.755061,0.840313,-0.008016,0.431723,0.83106,-0.02328,137,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:02.204Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,2,2026-05-13T06:07:55.192Z,0.996781,0.660521,0.632628,-0.104177,0.701373,0.586184,-0.059692,0.592027,0.586938,-0.063666,0.793976,0.836201,-0.03382,0.463602,0.809706,-0.039197,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:02.204Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,3,2026-05-13T06:07:56.189Z,0.996844,0.702026,0.64101,-0.077514,0.745698,0.594439,-0.030935,0.624478,0.586051,-0.04444,0.80679,0.821796,-0.007883,0.492904,0.792152,-0.025925,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:02.204Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,4,2026-05-13T06:07:57.191Z,0.996947,0.731571,0.639613,-0.076958,0.766523,0.597208,-0.031644,0.654401,0.584863,-0.045406,0.816736,0.83086,-0.007514,0.508308,0.777851,-0.026322,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:02.204Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,5,2026-05-13T06:07:58.189Z,0.997072,0.705274,0.640478,-0.105305,0.766885,0.597134,-0.065229,0.64152,0.580121,-0.069051,0.832871,0.822248,-0.041525,0.508474,0.776868,-0.040927,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:02.204Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,6,2026-05-13T06:07:59.191Z,0.997241,0.705272,0.640245,-0.093929,0.768186,0.603886,-0.053885,0.64408,0.579413,-0.054648,0.836763,0.821915,-0.033566,0.51442,0.769964,-0.026297,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:02.204Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,7,2026-05-13T06:08:00.183Z,0.997356,0.701423,0.648511,-0.081162,0.755663,0.609253,-0.044075,0.648972,0.58538,-0.044959,0.835666,0.808412,-0.028735,0.525743,0.766419,-0.02235,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:02.204Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,8,2026-05-13T06:08:01.199Z,0.997293,0.697283,0.646093,-0.10069,0.771861,0.606358,-0.065215,0.64931,0.584245,-0.060248,0.859033,0.810224,-0.049971,0.534068,0.755101,-0.0331,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:02.204Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,9,2026-05-13T06:08:02.196Z,0.997347,0.724649,0.649204,-0.089323,0.771378,0.606495,-0.047999,0.657995,0.591577,-0.05892,0.839393,0.806318,-0.023041,0.53396,0.758765,-0.034942,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:03.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,0,2026-05-13T06:07:54.194Z,0.996914,0.589916,0.60079,-0.071917,0.650648,0.583899,-0.025629,0.531039,0.585329,-0.03317,0.755061,0.840313,-0.008016,0.431723,0.83106,-0.02328,137,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:03.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,1,2026-05-13T06:07:55.192Z,0.996781,0.660521,0.632628,-0.104177,0.701373,0.586184,-0.059692,0.592027,0.586938,-0.063666,0.793976,0.836201,-0.03382,0.463602,0.809706,-0.039197,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:03.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,2,2026-05-13T06:07:56.189Z,0.996844,0.702026,0.64101,-0.077514,0.745698,0.594439,-0.030935,0.624478,0.586051,-0.04444,0.80679,0.821796,-0.007883,0.492904,0.792152,-0.025925,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:03.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,3,2026-05-13T06:07:57.191Z,0.996947,0.731571,0.639613,-0.076958,0.766523,0.597208,-0.031644,0.654401,0.584863,-0.045406,0.816736,0.83086,-0.007514,0.508308,0.777851,-0.026322,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:03.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,4,2026-05-13T06:07:58.189Z,0.997072,0.705274,0.640478,-0.105305,0.766885,0.597134,-0.065229,0.64152,0.580121,-0.069051,0.832871,0.822248,-0.041525,0.508474,0.776868,-0.040927,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:03.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,5,2026-05-13T06:07:59.191Z,0.997241,0.705272,0.640245,-0.093929,0.768186,0.603886,-0.053885,0.64408,0.579413,-0.054648,0.836763,0.821915,-0.033566,0.51442,0.769964,-0.026297,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:03.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,6,2026-05-13T06:08:00.183Z,0.997356,0.701423,0.648511,-0.081162,0.755663,0.609253,-0.044075,0.648972,0.58538,-0.044959,0.835666,0.808412,-0.028735,0.525743,0.766419,-0.02235,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:03.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,7,2026-05-13T06:08:01.199Z,0.997293,0.697283,0.646093,-0.10069,0.771861,0.606358,-0.065215,0.64931,0.584245,-0.060248,0.859033,0.810224,-0.049971,0.534068,0.755101,-0.0331,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:03.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,8,2026-05-13T06:08:02.196Z,0.997347,0.724649,0.649204,-0.089323,0.771378,0.606495,-0.047999,0.657995,0.591577,-0.05892,0.839393,0.806318,-0.023041,0.53396,0.758765,-0.034942,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:03.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,9,2026-05-13T06:08:03.188Z,0.997482,0.653491,0.5934,-0.125297,0.701147,0.549773,-0.075914,0.574349,0.557031,-0.082624,0.829161,0.797303,-0.042944,0.441222,0.786982,-0.053641,129,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:04.209Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,0,2026-05-13T06:07:55.192Z,0.996781,0.660521,0.632628,-0.104177,0.701373,0.586184,-0.059692,0.592027,0.586938,-0.063666,0.793976,0.836201,-0.03382,0.463602,0.809706,-0.039197,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:04.209Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,1,2026-05-13T06:07:56.189Z,0.996844,0.702026,0.64101,-0.077514,0.745698,0.594439,-0.030935,0.624478,0.586051,-0.04444,0.80679,0.821796,-0.007883,0.492904,0.792152,-0.025925,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:04.209Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,2,2026-05-13T06:07:57.191Z,0.996947,0.731571,0.639613,-0.076958,0.766523,0.597208,-0.031644,0.654401,0.584863,-0.045406,0.816736,0.83086,-0.007514,0.508308,0.777851,-0.026322,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:04.209Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,3,2026-05-13T06:07:58.189Z,0.997072,0.705274,0.640478,-0.105305,0.766885,0.597134,-0.065229,0.64152,0.580121,-0.069051,0.832871,0.822248,-0.041525,0.508474,0.776868,-0.040927,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:04.209Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,4,2026-05-13T06:07:59.191Z,0.997241,0.705272,0.640245,-0.093929,0.768186,0.603886,-0.053885,0.64408,0.579413,-0.054648,0.836763,0.821915,-0.033566,0.51442,0.769964,-0.026297,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:04.209Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,5,2026-05-13T06:08:00.183Z,0.997356,0.701423,0.648511,-0.081162,0.755663,0.609253,-0.044075,0.648972,0.58538,-0.044959,0.835666,0.808412,-0.028735,0.525743,0.766419,-0.02235,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:04.209Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,6,2026-05-13T06:08:01.199Z,0.997293,0.697283,0.646093,-0.10069,0.771861,0.606358,-0.065215,0.64931,0.584245,-0.060248,0.859033,0.810224,-0.049971,0.534068,0.755101,-0.0331,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:04.209Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,7,2026-05-13T06:08:02.196Z,0.997347,0.724649,0.649204,-0.089323,0.771378,0.606495,-0.047999,0.657995,0.591577,-0.05892,0.839393,0.806318,-0.023041,0.53396,0.758765,-0.034942,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:04.209Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,8,2026-05-13T06:08:03.188Z,0.997482,0.653491,0.5934,-0.125297,0.701147,0.549773,-0.075914,0.574349,0.557031,-0.082624,0.829161,0.797303,-0.042944,0.441222,0.786982,-0.053641,129,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:04.209Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,9,2026-05-13T06:08:04.202Z,0.997672,0.364037,0.616117,-0.160202,0.439367,0.545342,-0.123471,0.292501,0.576845,-0.118095,0.621574,0.749141,-0.091039,0.224152,0.856232,-0.084135,125,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:05.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,0,2026-05-13T06:07:56.189Z,0.996844,0.702026,0.64101,-0.077514,0.745698,0.594439,-0.030935,0.624478,0.586051,-0.04444,0.80679,0.821796,-0.007883,0.492904,0.792152,-0.025925,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:05.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,1,2026-05-13T06:07:57.191Z,0.996947,0.731571,0.639613,-0.076958,0.766523,0.597208,-0.031644,0.654401,0.584863,-0.045406,0.816736,0.83086,-0.007514,0.508308,0.777851,-0.026322,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:05.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,2,2026-05-13T06:07:58.189Z,0.997072,0.705274,0.640478,-0.105305,0.766885,0.597134,-0.065229,0.64152,0.580121,-0.069051,0.832871,0.822248,-0.041525,0.508474,0.776868,-0.040927,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:05.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,3,2026-05-13T06:07:59.191Z,0.997241,0.705272,0.640245,-0.093929,0.768186,0.603886,-0.053885,0.64408,0.579413,-0.054648,0.836763,0.821915,-0.033566,0.51442,0.769964,-0.026297,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:05.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,4,2026-05-13T06:08:00.183Z,0.997356,0.701423,0.648511,-0.081162,0.755663,0.609253,-0.044075,0.648972,0.58538,-0.044959,0.835666,0.808412,-0.028735,0.525743,0.766419,-0.02235,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:05.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,5,2026-05-13T06:08:01.199Z,0.997293,0.697283,0.646093,-0.10069,0.771861,0.606358,-0.065215,0.64931,0.584245,-0.060248,0.859033,0.810224,-0.049971,0.534068,0.755101,-0.0331,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:05.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,6,2026-05-13T06:08:02.196Z,0.997347,0.724649,0.649204,-0.089323,0.771378,0.606495,-0.047999,0.657995,0.591577,-0.05892,0.839393,0.806318,-0.023041,0.53396,0.758765,-0.034942,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:05.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,7,2026-05-13T06:08:03.188Z,0.997482,0.653491,0.5934,-0.125297,0.701147,0.549773,-0.075914,0.574349,0.557031,-0.082624,0.829161,0.797303,-0.042944,0.441222,0.786982,-0.053641,129,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:05.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,8,2026-05-13T06:08:04.202Z,0.997672,0.364037,0.616117,-0.160202,0.439367,0.545342,-0.123471,0.292501,0.576845,-0.118095,0.621574,0.749141,-0.091039,0.224152,0.856232,-0.084135,125,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:05.198Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,9,2026-05-13T06:08:05.190Z,0.997843,0.364365,0.625191,-0.172779,0.422664,0.555589,-0.123075,0.267694,0.603368,-0.124975,0.600763,0.754982,-0.085155,0.188409,0.873305,-0.090184,125,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:06.207Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,0,2026-05-13T06:07:57.191Z,0.996947,0.731571,0.639613,-0.076958,0.766523,0.597208,-0.031644,0.654401,0.584863,-0.045406,0.816736,0.83086,-0.007514,0.508308,0.777851,-0.026322,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:06.207Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,1,2026-05-13T06:07:58.189Z,0.997072,0.705274,0.640478,-0.105305,0.766885,0.597134,-0.065229,0.64152,0.580121,-0.069051,0.832871,0.822248,-0.041525,0.508474,0.776868,-0.040927,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:06.207Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,2,2026-05-13T06:07:59.191Z,0.997241,0.705272,0.640245,-0.093929,0.768186,0.603886,-0.053885,0.64408,0.579413,-0.054648,0.836763,0.821915,-0.033566,0.51442,0.769964,-0.026297,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:06.207Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,3,2026-05-13T06:08:00.183Z,0.997356,0.701423,0.648511,-0.081162,0.755663,0.609253,-0.044075,0.648972,0.58538,-0.044959,0.835666,0.808412,-0.028735,0.525743,0.766419,-0.02235,132,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:06.207Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,4,2026-05-13T06:08:01.199Z,0.997293,0.697283,0.646093,-0.10069,0.771861,0.606358,-0.065215,0.64931,0.584245,-0.060248,0.859033,0.810224,-0.049971,0.534068,0.755101,-0.0331,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
2026-05-13T06:08:06.207Z,posture_detect_batch,443ce9e3-243d-4a07-bd4e-194afd73057d,5,2026-05-13T06:08:02.196Z,0.997347,0.724649,0.649204,-0.089323,0.771378,0.606495,-0.047999,0.657995,0.591577,-0.05892,0.839393,0.806318,-0.023041,0.53396,0.758765,-0.034942,131,4292c8df0466249ef035769995340ecdec1271d0d04ecee2d1d8490ba5a69768,145,0.07,0.05,0.12,0.05,false,60,0.5
